"","sample.size","estimate","estimator","subset","nuisance","term.A","term.B","term.C","term.D","term.E","term.F"
"18",100,0.674115316017018,"ipw","extended","forest",NA,NA,NA,NA,NA,NA
"19",100,0.794407456033527,"aipw","extended","forest",0.066301214688635,-0.00806258421911711,0.248221819981376,0.0878037114960997,-0.0192404796079013,0.191491568987092
"20",100,0.863339223758896,"t-learner","extended","forest",NA,NA,NA,NA,NA,NA
"21",100,0.741381365623074,"ipw.cross.fit","extended","forest",NA,NA,NA,NA,NA,NA
"22",100,0.508798993249794,"semi.oracle.aipw","extended","forest",NA,NA,NA,NA,NA,NA
"23",100,0.800234728498767,"aipw.w","extended","forest",0.0694205465289232,-0.00829202647681665,0.254751345168769,0.0879720338095928,-0.0188727114644218,0.19393864453294
"24",100,0.666390010479722,"aipw","smart","forest",0.0712257376402385,-0.00344029741713597,0.17341243952087,0.0840111136049919,-0.0215487994593206,0.137101462003726
"25",100,0.86144758411818,"t-learner","smart","forest",NA,NA,NA,NA,NA,NA
"26",100,0.521986693762383,"ipw.cross.fit","smart","forest",NA,NA,NA,NA,NA,NA
"27",100,0.511112960200356,"semi.oracle.aipw","smart","forest",NA,NA,NA,NA,NA,NA
"28",100,0.668506284781016,"aipw.w","smart","forest",0.0733448541668711,-0.00299782170501785,0.1772950847469,0.0851011611645061,-0.0216965303287581,0.138249510322457
"29",100,0.617397839715054,"ipw","minimal","forest",NA,NA,NA,NA,NA,NA
"30",100,0.624678733502319,"aipw","minimal","forest",0.0837185824032494,-0.00427347655169118,0.147474885298477,0.0628060077274344,-0.0230760646067775,0.114975922416182
"31",100,0.759628304068858,"t-learner","minimal","forest",NA,NA,NA,NA,NA,NA
"32",100,0.454029887094311,"ipw.cross.fit","minimal","forest",NA,NA,NA,NA,NA,NA
"33",100,0.508752515918344,"semi.oracle.aipw","minimal","forest",NA,NA,NA,NA,NA,NA
"34",100,0.61633447765744,"aipw.w","minimal","forest",0.0780490665013329,-0.00311976562179277,0.137774603382318,0.0598922343344188,-0.0234609446746989,0.106979828330553
"35",100,0.515722439025115,"ipw","extended","forest",NA,NA,NA,NA,NA,NA
"36",100,0.799595579735194,"aipw","extended","forest",-0.147233738228035,-0.0018156114130476,0.0988448026654607,-0.0699253828860241,-0.00597940030203501,0.0553453938484339
"37",100,0.849507655639487,"t-learner","extended","forest",NA,NA,NA,NA,NA,NA
"38",100,0.444015110837173,"ipw.cross.fit","extended","forest",NA,NA,NA,NA,NA,NA
"39",100,0.428246262107241,"semi.oracle.aipw","extended","forest",NA,NA,NA,NA,NA,NA
"40",100,0.798466493007305,"aipw.w","extended","forest",-0.147409561418895,-0.00279121280760665,0.101197134613845,-0.0691020436245635,-0.00660486628047976,0.0541125586157654
"41",100,0.72751806486794,"aipw","smart","forest",-0.149539340554831,-0.0020826231678217,0.0588582683557127,-0.0693865620803651,-1.9727743091849e-05,0.0157949709656214
"42",100,0.841664567896194,"t-learner","smart","forest",NA,NA,NA,NA,NA,NA
"43",100,0.216288821547036,"ipw.cross.fit","smart","forest",NA,NA,NA,NA,NA,NA
"44",100,0.43393892291141,"semi.oracle.aipw","smart","forest",NA,NA,NA,NA,NA,NA
"45",100,0.729017192361158,"aipw.w","smart","forest",-0.147172434909551,-0.00262837057479077,0.0647569258992431,-0.0675618110937422,-0.000184327585112664,0.0162974447962018
"46",100,0.482726442424039,"ipw","minimal","forest",NA,NA,NA,NA,NA,NA
"47",100,0.706184161893686,"aipw","minimal","forest",-0.155127129942811,-0.0026437650407537,0.0162922916144037,-0.085716743810657,-2.10757690048951e-05,0.0156715635132494
"48",100,0.726118147212809,"t-learner","minimal","forest",NA,NA,NA,NA,NA,NA
"49",100,0.221407014334987,"ipw.cross.fit","minimal","forest",NA,NA,NA,NA,NA,NA
"50",100,0.433376433012565,"semi.oracle.aipw","minimal","forest",NA,NA,NA,NA,NA,NA
"51",100,0.711493377175246,"aipw.w","minimal","forest",-0.161792508359799,-0.00312752618113372,0.0115975677592949,-0.0849817870986512,0.000369931228001962,0.0198378350883089
"52",100,0.583207720537523,"ipw","extended","forest",NA,NA,NA,NA,NA,NA
"53",100,0.877997509916938,"aipw","extended","forest",-0.232068189258541,0.0031021909964422,0.0279952544807731,-0.0660574489819113,0.0158126177726359,0.0495592603560948
"54",100,0.931058328940042,"t-learner","extended","forest",NA,NA,NA,NA,NA,NA
"55",100,0.566949375226868,"ipw.cross.fit","extended","forest",NA,NA,NA,NA,NA,NA
"56",100,0.502317356839618,"semi.oracle.aipw","extended","forest",NA,NA,NA,NA,NA,NA
"57",100,0.881952655424091,"aipw.w","extended","forest",-0.231734057816306,0.00327753262092332,0.027985983887423,-0.0672162175123314,0.0158270672843628,0.0525092482322042
"58",100,0.818382125578263,"aipw","smart","forest",-0.230728493875638,0.00648364729871905,-0.000459915001594493,-0.0639529811189496,0.0048966666789356,0.0293777035370753
"59",100,0.936046631668833,"t-learner","smart","forest",NA,NA,NA,NA,NA,NA
"60",100,0.387976594124147,"ipw.cross.fit","smart","forest",NA,NA,NA,NA,NA,NA
"61",100,0.494782862048195,"semi.oracle.aipw","smart","forest",NA,NA,NA,NA,NA,NA
"62",100,0.818626810637193,"aipw.w","smart","forest",-0.230061089033359,0.00678501410368498,0.000540280184688184,-0.065682759866331,0.00379299267666494,0.028362126701925
"63",100,0.507595425951234,"ipw","minimal","forest",NA,NA,NA,NA,NA,NA
